,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6010,Kew Gardens,40.705179035414794,-73.82981905825703,Dunkin',40.708084030562475,-73.83069754564673,Donut Shop
6011,Kew Gardens,40.705179035414794,-73.82981905825703,Great Taystee Gardens,40.709052975610156,-73.83025796189136,Chinese Restaurant
6012,Kew Gardens,40.705179035414794,-73.82981905825703,Roast N Co,40.70954,-73.83037,Café
6013,Kew Gardens,40.705179035414794,-73.82981905825703,JB Shuttle Stop - Metro & Lefferts,40.706231233778205,-73.83173339271046,Bus Station
6014,Kew Gardens,40.705179035414794,-73.82981905825703,LIRR - Kew Gardens Station,40.709542672145645,-73.83053476728166,Train Station
6015,Kew Gardens,40.705179035414794,-73.82981905825703,Village Diner,40.70770533228679,-73.8312109837122,Diner
6016,Kew Gardens,40.705179035414794,-73.82981905825703,Last Call,40.70781592013307,-73.8310427054735,Bar
6017,Kew Gardens,40.705179035414794,-73.82981905825703,Eight Oaks Triangle,40.70722609513913,-73.82712721824646,Park
6018,Kew Gardens,40.705179035414794,-73.82981905825703,Zee's Liquors & Wines,40.70801758657243,-73.83089094542103,Liquor Store
6019,Kew Gardens,40.705179035414794,-73.82981905825703,Fresh N Savory Deli,40.70693274945244,-73.83465618962579,Food
6020,Kew Gardens,40.705179035414794,-73.82981905825703,New Shanghai,40.70807618940577,-73.82699878098556,Chinese Restaurant
6021,Kew Gardens,40.705179035414794,-73.82981905825703,Fiesta Food Market,40.70860217162624,-73.82829398842,Deli / Bodega
6022,Kew Gardens,40.705179035414794,-73.82981905825703,Petland Discounts,40.703620535726685,-73.82510665205173,Pet Store
6023,Kew Gardens,40.705179035414794,-73.82981905825703,Davis Visionworks,40.703622,-73.824871,Optical Shop
6024,Kew Gardens,40.705179035414794,-73.82981905825703,LIRR Metropolitan Yard,40.70383963939362,-73.82431668062924,Park
6025,Richmond Hill,40.69794731471763,-73.83183321446889,Alfie's Pizza,40.69986036500267,-73.83251858445236,Pizza Place
6026,Richmond Hill,40.69794731471763,-73.83183321446889,Crunch - Richmond Hill,40.69856739999999,-73.8337737,Gym / Fitness Center
6027,Richmond Hill,40.69794731471763,-73.83183321446889,The Classic Diner,40.700039391718455,-73.83152051351573,Diner
6028,Richmond Hill,40.69794731471763,-73.83183321446889,Kaieteur Restaurant,40.69956989231225,-73.83079342640727,Caribbean Restaurant
6029,Richmond Hill,40.69794731471763,-73.83183321446889,Puppy Land,40.70050277573157,-73.83107597418446,Pet Service
6030,Richmond Hill,40.69794731471763,-73.83183321446889,Crazy Willy's,40.69956267562657,-73.83227479195455,Latin American Restaurant
6031,Richmond Hill,40.69794731471763,-73.83183321446889,Chase Bank,40.698384,-73.834178,Bank
6032,Richmond Hill,40.69794731471763,-73.83183321446889,Vincent & Andrea's Pizzeria,40.698207943773696,-73.83510402118371,Pizza Place
6033,Richmond Hill,40.69794731471763,-73.83183321446889,Caribbean Cabana,40.69907265775512,-73.83331633531554,Lounge
6034,Richmond Hill,40.69794731471763,-73.83183321446889,Mi Casa Bar & Restaurant,40.699400655375136,-73.832631001499,Latin American Restaurant
6035,Richmond Hill,40.69794731471763,-73.83183321446889,Dollar Tree,40.6987081632653,-73.8340451020408,Discount Store
6036,Richmond Hill,40.69794731471763,-73.83183321446889,Maracas,40.700356,-73.827766,Lounge
6037,Richmond Hill,40.69794731471763,-73.83183321446889,Rubie's Costume Company,40.700023,-73.829381,Clothing Store
6038,Richmond Hill,40.69794731471763,-73.83183321446889,Subway,40.69976284736527,-73.83118422301158,Sandwich Place
6039,Richmond Hill,40.69794731471763,-73.83183321446889,Key Food,40.69915671859284,-73.83035473964,Supermarket
6040,Richmond Hill,40.69794731471763,-73.83183321446889,Capital One Bank,40.6989087,-73.83342,Bank
6041,Richmond Hill,40.69794731471763,-73.83183321446889,Girasol Bakery,40.69908905029297,-73.83383178710938,Spanish Restaurant
6042,Richmond Hill,40.69794731471763,-73.83183321446889,Punjabi Kabab House,40.694523225097875,-73.82825417979532,Indian Restaurant
6043,Richmond Hill,40.69794731471763,-73.83183321446889,Golden Chopstick Chinese Food,40.69947388019503,-73.8304969322277,Chinese Restaurant
6044,Richmond Hill,40.69794731471763,-73.83183321446889,Nanibala & Family Deli Grocery,40.70027371343053,-73.82986351865632,Deli / Bodega
6045,Richmond Hill,40.69794731471763,-73.83183321446889,Jamaica Ave,40.70036099503033,-73.82939989422539,Moving Target
6046,Richmond Hill,40.69794731471763,-73.83183321446889,MTA Subway - 121st St (J/Z),40.70043873336655,-73.82851182411095,Metro Station
6047,Richmond Hill,40.69794731471763,-73.83183321446889,Lt. Frank McConnell Park,40.69427029813571,-73.82900968322204,Park
6048,Long Island City,40.75021734610528,-73.93920223915505,Etto Espresso Bar,40.74870263866801,-73.94068910937959,Coffee Shop
6049,Long Island City,40.75021734610528,-73.93920223915505,Chip,40.75006923486371,-73.94083142280579,Dessert Shop
6050,Long Island City,40.75021734610528,-73.93920223915505,Hilton Garden Inn,40.75021553477981,-73.93688589334488,Hotel
6051,Long Island City,40.75021734610528,-73.93920223915505,The Baroness Bar,40.75158244595828,-73.93966444998067,Bar
6052,Long Island City,40.75021734610528,-73.93920223915505,Dutch Kills,40.74783043428339,-73.94010843485533,Cocktail Bar
6053,Long Island City,40.75021734610528,-73.93920223915505,Brooklyn Boulders Queensbridge,40.752648978649546,-73.94001009018803,Climbing Gym
6054,Long Island City,40.75021734610528,-73.93920223915505,Waheyo,40.749947091373215,-73.93942677841457,Mexican Restaurant
6055,Long Island City,40.75021734610528,-73.93920223915505,Baker House Market,40.75213718761477,-73.93923493977574,Convenience Store
6056,Long Island City,40.75021734610528,-73.93920223915505,Clever Blend Lic,40.750228255772456,-73.93960758219154,Coffee Shop
6057,Long Island City,40.75021734610528,-73.93920223915505,JetBlue Support Center,40.75119156668621,-73.93835098854645,Office
6058,Long Island City,40.75021734610528,-73.93920223915505,The Beast Next Door Cafe & Bar,40.74892560515553,-73.94166005726373,Bar
6059,Long Island City,40.75021734610528,-73.93920223915505,Ice & Vice Pop-Up,40.747729754542306,-73.9410247840577,Ice Cream Shop
6060,Long Island City,40.75021734610528,-73.93920223915505,Olives Organic Market,40.749416461001225,-73.94050058774842,Deli / Bodega
6061,Long Island City,40.75021734610528,-73.93920223915505,Indie,40.74889496653177,-73.94216174033207,Restaurant
6062,Long Island City,40.75021734610528,-73.93920223915505,Courtyard Long Island City/New York Manhattan View,40.7500804,-73.9372262,Hotel
6063,Long Island City,40.75021734610528,-73.93920223915505,Partners Coffee,40.7475693824323,-73.94145464282613,Coffee Shop
6064,Long Island City,40.75021734610528,-73.93920223915505,Möge Tee,40.749792,-73.941389,Bubble Tea Shop
6065,Long Island City,40.75021734610528,-73.93920223915505,Aloft Long Island City-Manhattan View,40.7482794,-73.9398239,Hotel
6066,Long Island City,40.75021734610528,-73.93920223915505,Sweetleaf,40.74853679447502,-73.93878657878295,Coffee Shop
6067,Long Island City,40.75021734610528,-73.93920223915505,Dumpling D'or,40.750828,-73.939545,Dumpling Restaurant
6068,Long Island City,40.75021734610528,-73.93920223915505,Levante,40.747517967937966,-73.94159008228058,Pizza Place
6069,Long Island City,40.75021734610528,-73.93920223915505,Luzzo’s,40.7489493677965,-73.94221276016694,Pizza Place
6070,Long Island City,40.75021734610528,-73.93920223915505,RESOBOX,40.75103691709408,-73.93910170039331,Café
6071,Long Island City,40.75021734610528,-73.93920223915505,Linc LIC Fitness Center,40.748921179159815,-73.94267946925865,Gym / Fitness Center
6072,Long Island City,40.75021734610528,-73.93920223915505,Triple Shot World Atlas,40.750256135169806,-73.93959054726801,Coffee Shop
6073,Long Island City,40.75021734610528,-73.93920223915505,Raj's Indian Kitchen,40.74997632892085,-73.93926056994543,Indian Restaurant
6074,Long Island City,40.75021734610528,-73.93920223915505,Book Culture,40.747451074575785,-73.94204799529219,Bookstore
6075,Long Island City,40.75021734610528,-73.93920223915505,Hyatt Place Long Island City / New York City,40.74815355897993,-73.94148383695553,Hotel
6076,Long Island City,40.75021734610528,-73.93920223915505,Food Cellar & Co.,40.748097396600215,-73.94278401315896,Supermarket
6077,Long Island City,40.75021734610528,-73.93920223915505,Chipotle Mexican Grill,40.747227491157524,-73.94164881692888,Mexican Restaurant
6078,Long Island City,40.75021734610528,-73.93920223915505,Packard Cafe & Grill,40.751156423431155,-73.93993653131865,Café
6079,Long Island City,40.75021734610528,-73.93920223915505,M. Wells Steakhouse,40.74839103721746,-73.94233553952344,Steakhouse
6080,Long Island City,40.75021734610528,-73.93920223915505,LIC Beer Project,40.754666593461295,-73.93940550245183,Brewery
6081,Long Island City,40.75021734610528,-73.93920223915505,Starbucks,40.74745932309569,-73.94203125198355,Coffee Shop
6082,Long Island City,40.75021734610528,-73.93920223915505,Q4 Hotel,40.74955997525312,-73.93768766129769,Hostel
6083,Long Island City,40.75021734610528,-73.93920223915505,SculptureCenter,40.746952192402134,-73.94106792860292,Art Museum
6084,Long Island City,40.75021734610528,-73.93920223915505,Birch Coffee,40.75313771432362,-73.94052570206453,Coffee Shop
6085,Long Island City,40.75021734610528,-73.93920223915505,MetLife Gym,40.75034016256897,-73.93923941029905,Gym
6086,Long Island City,40.75021734610528,-73.93920223915505,House of Thai,40.753493785592234,-73.93787824622584,Thai Restaurant
6087,Long Island City,40.75021734610528,-73.93920223915505,The Burger Garage,40.746847,-73.942472,Burger Joint
6088,Long Island City,40.75021734610528,-73.93920223915505,GoodFellas Pizza Inc.,40.753242,-73.937256,Pizza Place
6089,Long Island City,40.75021734610528,-73.93920223915505,Starbucks,40.750293,-73.940295,Coffee Shop
6090,Long Island City,40.75021734610528,-73.93920223915505,The Huntress Whiskey n' Wings,40.75263238131445,-73.93984840880552,Bar
6091,Long Island City,40.75021734610528,-73.93920223915505,Silvercup Studios,40.75107869225788,-73.9445611681755,General Entertainment
6092,Long Island City,40.75021734610528,-73.93920223915505,Caffeina Espresso Bar,40.74883614017126,-73.94443542088034,Café
6093,Long Island City,40.75021734610528,-73.93920223915505,T-Mobile,40.75152817059678,-73.94115567361075,Mobile Phone Shop
6094,Long Island City,40.75021734610528,-73.93920223915505,City Chemist,40.747389,-73.943118,Pharmacy
6095,Long Island City,40.75021734610528,-73.93920223915505,US Post Office,40.750828516537474,-73.94075731874317,Post Office
6096,Long Island City,40.75021734610528,-73.93920223915505,Oro Restaurant and Lounge,40.751803,-73.939319,Italian Restaurant
6097,Long Island City,40.75021734610528,-73.93920223915505,Chickpea,40.74964397330064,-73.93925216272157,Mediterranean Restaurant
6098,Long Island City,40.75021734610528,-73.93920223915505,Sapps,40.747957445244545,-73.93995806442221,Bar
6099,Long Island City,40.75021734610528,-73.93920223915505,Fairfield Inn & Suites by Marriott - Queensboro Bridge,40.751443,-73.935107,Hotel
6100,Long Island City,40.75021734610528,-73.93920223915505,Chase Bank,40.7507926,-73.9394866,Bank
6101,Long Island City,40.75021734610528,-73.93920223915505,Reis Art Studios,40.74967065765243,-73.94499775673688,Arts & Entertainment
6102,Long Island City,40.75021734610528,-73.93920223915505,Hudson Food Market,40.749869,-73.937268,Market
6103,Long Island City,40.75021734610528,-73.93920223915505,Momento,40.75069681897997,-73.94000456217405,Mexican Restaurant
6104,Long Island City,40.75021734610528,-73.93920223915505,Dunkin',40.75001860771349,-73.93979790270174,Donut Shop
6105,Long Island City,40.75021734610528,-73.93920223915505,Plaza Express Deli & Grill,40.750273044070944,-73.93969304892327,Deli / Bodega
6106,Long Island City,40.75021734610528,-73.93920223915505,Hotel Verve,40.75210114933238,-73.93558502197266,Hotel
6107,Long Island City,40.75021734610528,-73.93920223915505,Mike's Pizza,40.75224656731344,-73.9344749685542,Pizza Place
6108,Long Island City,40.75021734610528,-73.93920223915505,Mr. Wonton,40.747037,-73.942023,Chinese Restaurant
6109,Long Island City,40.75021734610528,-73.93920223915505,Mothership Meat Company,40.75261506623878,-73.93646657151997,BBQ Joint
6110,Long Island City,40.75021734610528,-73.93920223915505,Quality Inn,40.752011,-73.93448,Hotel
6111,Long Island City,40.75021734610528,-73.93920223915505,LIC Arts Center,40.748882568094636,-73.94466698169708,Art Gallery
6112,Long Island City,40.75021734610528,-73.93920223915505,Microtel Inn By Wyndham Long Island City,40.751972,-73.93522,Hotel
6113,Long Island City,40.75021734610528,-73.93920223915505,Pom’s Gourmet Market,40.747135,-73.941491,Market
6114,Long Island City,40.75021734610528,-73.93920223915505,NORTHERN BRAKE AND TRANSMISSION,40.75133828211419,-73.93474778157997,Automotive Shop
6115,Long Island City,40.75021734610528,-73.93920223915505,MTA Bus - Q32/Q60 - Queens Plaza South & 28th St,40.74731354250843,-73.93562332997219,Bus Station
6116,Long Island City,40.75021734610528,-73.93920223915505,Tunnel A. Eastside Access Softground Project,40.74936331906572,-73.93392411819897,Train Station
6117,Sunnyside,40.74017628351925,-73.92691617561577,Nita's European Bakery,40.73968122217404,-73.92476940874033,Bakery
6118,Sunnyside,40.74017628351925,-73.92691617561577,Don Pollo II,40.740049127070606,-73.92376298045315,Peruvian Restaurant
6119,Sunnyside,40.74017628351925,-73.92691617561577,Marabella's Pizza,40.74017373127598,-73.92391877458819,Pizza Place
6120,Sunnyside,40.74017628351925,-73.92691617561577,Fish House,40.740322041131535,-73.92314173140358,Seafood Restaurant
6121,Sunnyside,40.74017628351925,-73.92691617561577,Lowery Liquor & Wine Co,40.743673063519815,-73.92384048264886,Liquor Store
6122,Sunnyside,40.74017628351925,-73.92691617561577,Sunnyside Pizza,40.743909065444484,-73.92405483919823,Pizza Place
6123,Sunnyside,40.74017628351925,-73.92691617561577,I Love Paraguay,40.741087267057395,-73.92149020353071,South American Restaurant
6124,Sunnyside,40.74017628351925,-73.92691617561577,Pete's Grill,40.74369686270076,-73.92575405150966,Diner
6125,Sunnyside,40.74017628351925,-73.92691617561577,SoleLuna,40.7440962823303,-73.92412726169988,Italian Restaurant
6126,Sunnyside,40.74017628351925,-73.92691617561577,Baruir's Coffee Store,40.74387879879115,-73.9240077997006,Coffee Shop
6127,Sunnyside,40.74017628351925,-73.92691617561577,La Pollera Colorada,40.740246916058155,-73.92341896737977,South American Restaurant
6128,Sunnyside,40.74017628351925,-73.92691617561577,Philomena's,40.743404,-73.922905,Pizza Place
6129,Sunnyside,40.74017628351925,-73.92691617561577,Thalia Spanish Theater,40.740208,-73.923517,Theater
6130,Sunnyside,40.74017628351925,-73.92691617561577,Tropical Restaurant,40.737414061585,-73.9296089614148,Restaurant
6131,Sunnyside,40.74017628351925,-73.92691617561577,"Thomas P. Noonan, Jr. Playground",40.74105257409956,-73.92221292964575,Park
6132,Sunnyside,40.74017628351925,-73.92691617561577,Ten Full Chinese,40.74000627173716,-73.9250860394811,Chinese Restaurant
6133,Sunnyside,40.74017628351925,-73.92691617561577,Dollar Tree,40.74418698514606,-73.9258845070036,Discount Store
6134,Sunnyside,40.74017628351925,-73.92691617561577,CTown Supermarkets,40.74054713498354,-73.92322137951851,Grocery Store
6135,Sunnyside,40.74017628351925,-73.92691617561577,The Courtyard Ale House,40.74365359176295,-73.92365419546228,Pub
6136,Sunnyside,40.74017628351925,-73.92691617561577,Coffee Tossy,40.740498,-73.92258,Coffee Shop
6137,Sunnyside,40.74017628351925,-73.92691617561577,La Hoguera Paisa,40.743614718142844,-73.92385086044575,Latin American Restaurant
6138,Sunnyside,40.74017628351925,-73.92691617561577,La Vienesa Bakery,40.743815639239465,-73.92460411393647,Bakery
6139,Sunnyside,40.74017628351925,-73.92691617561577,Sunnyside Fresh Taco,40.740704898921116,-73.92247156667575,Taco Place
6140,Sunnyside,40.74017628351925,-73.92691617561577,Harmony Terrace,40.740425801711005,-73.92391770816543,Romanian Restaurant
6141,Sunnyside,40.74017628351925,-73.92691617561577,Forever 21,40.738651275634766,-73.93049621582031,Clothing Store
6142,Sunnyside,40.74017628351925,-73.92691617561577,Deals,40.74418420205419,-73.92580780894133,Discount Store
6143,Sunnyside,40.74017628351925,-73.92691617561577,Verdecchio,40.74412171762285,-73.92535366786534,Pizza Place
6144,Sunnyside,40.74017628351925,-73.92691617561577,Holiday Inn Express,40.73688507080078,-73.92790222167969,Hotel
6145,Sunnyside,40.74017628351925,-73.92691617561577,Oasis Pizza & Gyro,40.74354675388641,-73.9243298302878,Pizza Place
6146,Sunnyside,40.74017628351925,-73.92691617561577,New York Sports Club,40.7445923,-73.925885,Gym / Fitness Center
6147,Sunnyside,40.74017628351925,-73.92691617561577,McDonald's,40.74349150193048,-73.92686247825628,Fast Food Restaurant
6148,Sunnyside,40.74017628351925,-73.92691617561577,Tangra Fusion,40.744235943684586,-73.92497559549653,Chinese Restaurant
6149,Sunnyside,40.74017628351925,-73.92691617561577,Papa John's Pizza,40.7395438868585,-73.92464733880382,Pizza Place
6150,Sunnyside,40.74017628351925,-73.92691617561577,Dazie's Restaurant,40.744025157779205,-73.92460868195631,Italian Restaurant
6151,Sunnyside,40.74017628351925,-73.92691617561577,Mario's Restautant,40.74140215468407,-73.92177087585327,Italian Restaurant
6152,Sunnyside,40.74017628351925,-73.92691617561577,Limoncito con Ron,40.74413950634663,-73.92479921120155,Bar
6153,Sunnyside,40.74017628351925,-73.92691617561577,Mi Nuevo Rancho,40.74125571397621,-73.92119918171072,Mexican Restaurant
